,emotion,statements,situation,gender,mfcc
datasources\LDC_male\wav\1HA1s1030.wav,hot anger,ten thousand nine,conversation,male,"[-372.5843811035156, 152.9725341796875, -32.02018737792969, 13.8935546875, 3.495694160461426, -6.368424892425537, 23.062482833862305, -10.569262504577637, -12.6685791015625, 5.773156642913818, -5.974670886993408, -1.9803420305252075, -7.948955059051514, -12.294936180114746, -0.8338014483451843, -5.278373718261719, -3.1117947101593018, -3.629791021347046, -8.330745697021484, 4.1983323097229]"
datasources\LDC_male\wav\1HA1s1031.wav,hot anger,ten thousand nine,conversation,male,"[-367.7068786621094, 128.17227172851562, -26.797517776489258, 7.016815185546875, 4.958895683288574, -4.447751998901367, 19.477054595947266, -7.184957981109619, -15.559621810913086, 4.6924920082092285, -1.2116551399230957, -6.51333475112915, -9.401266098022461, -8.785842895507812, -0.835894763469696, -4.213819980621338, -5.442394733428955, -3.3139779567718506, -3.580282688140869, -0.4289306402206421]"
datasources\LDC_male\wav\1HA1s1040.wav,hot anger,three thousand twelve,conversation,male,"[-346.42755126953125, 121.00843048095703, -21.759464263916016, 17.369400024414062, 11.053986549377441, -5.698793411254883, 14.589442253112793, -7.831223011016846, -11.935629844665527, 3.5659611225128174, -2.6548633575439453, 0.9983247518539429, -2.6137917041778564, -7.873220920562744, 2.9320340156555176, 0.629880428314209, -3.3820436000823975, -1.7913237810134888, -2.203016757965088, 4.564589023590088]"
datasources\LDC_male\wav\1HA1s1041.wav,hot anger,three thousand twelve,conversation,male,"[-357.1366271972656, 116.80960845947266, -25.132108688354492, 18.971662521362305, 11.42091178894043, -11.713380813598633, 10.253182411193848, -4.125986099243164, -7.635130882263184, 1.0358291864395142, -9.363460540771484, -2.0237486362457275, 2.948204755783081, -3.3095932006835938, -4.473912239074707, -6.432771682739258, 1.1096503734588623, 1.7153215408325195, -6.152087688446045, 1.0843067169189453]"
datasources\LDC_male\wav\1HA1s3300.wav,hot anger,march thirty-first,conversation,male,"[-400.031005859375, 107.19622802734375, -24.734329223632812, 13.81709098815918, 5.39309549331665, -5.6610941886901855, 19.783769607543945, 0.5356737971305847, -3.8632538318634033, 5.775577545166016, -1.3740259408950806, 3.0371100902557373, -4.070713996887207, -7.925415515899658, 4.020901203155518, -0.9705884456634521, -2.484482526779175, 0.16641001403331757, -4.334653377532959, 1.9126996994018555]"
datasources\LDC_male\wav\1HA1s3520.wav,hot anger,seventy-three,conversation,male,"[-380.1482238769531, 131.9045867919922, -45.991695404052734, 15.745387077331543, 4.661368370056152, -7.12141752243042, 31.46175193786621, 1.8833978176116943, -6.19713020324707, 3.811927556991577, -9.83651065826416, 0.3974096179008484, -1.0226696729660034, -8.164955139160156, -2.1697254180908203, -7.0467848777771, -0.7973119616508484, -0.655358076095581, -9.46473217010498, 0.1648057997226715]"
datasources\LDC_male\wav\1HP1s0740.wav,happy,three hundred nine,conversation,male,"[-417.97723388671875, 158.4366912841797, -39.75423049926758, 45.96075439453125, 7.697755336761475, -12.983498573303223, 28.033390045166016, -4.004725933074951, 18.8779239654541, 30.561542510986328, -1.478886365890503, 5.8859333992004395, -10.554635047912598, -11.083047866821289, 9.430851936340332, -9.339587211608887, -5.504571437835693, 3.349642753601074, -6.670754909515381, -1.1094005107879639]"
datasources\LDC_male\wav\1HP1s0741.wav,happy,three hundred nine,conversation,male,"[-396.4348449707031, 154.26609802246094, -18.811798095703125, 36.05262756347656, 3.7428348064422607, -5.857013702392578, 30.25124740600586, 1.5623356103897095, 18.45159339904785, 25.777793884277344, -7.715466499328613, -1.257097840309143, -0.6541731357574463, 1.2266329526901245, 1.6619412899017334, -18.066343307495117, -1.3902949094772339, 9.687331199645996, -3.8154377937316895, 0.1782888025045395]"
datasources\LDC_male\wav\1HP1s1050.wav,happy,april thirteenth,conversation,male,"[-647.4270629882812, 121.70549774169922, -23.553787231445312, 46.0184440612793, 17.11622428894043, 1.8848458528518677, 33.87825393676758, 3.55818510055542, 17.602140426635742, 31.707046508789062, 9.31145191192627, 13.249170303344727, -3.6031603813171387, -11.047948837280273, 6.872841835021973, -1.0654630661010742, -1.6570630073547363, -0.6964705586433411, -5.3896684646606445, 3.8763270378112793]"
datasources\LDC_male\wav\1HP1s1051.wav,happy,april thirteenth,conversation,male,"[-545.0988159179688, 143.73629760742188, -29.871740341186523, 51.001548767089844, 17.56797981262207, 1.7945568561553955, 38.447120666503906, 3.260235548019409, 19.921241760253906, 29.503454208374023, -1.3819348812103271, 3.886622190475464, -8.401928901672363, -3.1174824237823486, 13.663444519042969, -12.63090705871582, -9.815342903137207, 3.0291457176208496, -5.437323093414307, 1.054986596107483]"
datasources\LDC_male\wav\1HP1s1070.wav,happy,four hundred nine,conversation,male,"[-466.5754089355469, 153.05712890625, -16.832019805908203, 33.81005859375, 12.98137378692627, -1.389778971672058, 27.137155532836914, -3.8500049114227295, 0.763849675655365, 22.332611083984375, 16.727399826049805, 19.106006622314453, 3.4026589393615723, -1.6923775672912598, 0.5383392572402954, -15.304183006286621, -0.5984469056129456, 9.505879402160645, -7.328180313110352, -5.639935493469238]"
datasources\LDC_male\wav\1HP1s1071.wav,happy,four hundred nine,conversation,male,"[-461.12982177734375, 155.35951232910156, -25.112104415893555, 46.5576171875, 14.568902969360352, -8.666399955749512, 23.788419723510742, -9.292923927307129, 3.7717790603637695, 24.513418197631836, 9.828072547912598, 18.277584075927734, 5.872126579284668, -1.8456368446350098, 0.5578018426895142, -15.858621597290039, 0.41224223375320435, 11.373796463012695, -7.2274651527404785, -7.527442455291748]"
datasources\LDC_male\wav\1HP1s1080.wav,happy,june eleventh,conversation,male,"[-457.8359375, 148.8585968017578, -34.50528335571289, 56.224666595458984, 15.41305160522461, -4.294978618621826, 36.509063720703125, -1.162807822227478, 20.124401092529297, 37.44554138183594, 10.745734214782715, 15.7276029586792, -9.449301719665527, -14.003559112548828, 9.729406356811523, -8.749533653259277, -11.017369270324707, -4.2616286277771, -6.34726095199585, 0.6831499934196472]"
datasources\LDC_male\wav\1HP1s1081.wav,happy,june eleventh,conversation,male,"[-532.1495971679688, 146.67605590820312, -25.496627807617188, 53.95093536376953, 19.82318878173828, -0.6643272638320923, 37.034236907958984, 3.0196728706359863, 10.915815353393555, 24.909465789794922, 14.04348087310791, 28.371896743774414, 4.961313724517822, -11.365250587463379, -0.40676969289779663, -10.594030380249023, -0.9118515253067017, 4.838160037994385, -5.695367813110352, 0.9175543785095215]"
datasources\LDC_male\wav\1HP1s1082.wav,happy,june eleventh,conversation,male,"[-489.7369384765625, 149.7236328125, -31.59858512878418, 46.14078903198242, 17.638662338256836, 0.8044055700302124, 34.87163162231445, -9.577342987060547, -2.1598846912384033, 20.637088775634766, 6.838066577911377, 21.945632934570312, 15.01541805267334, 5.1691060066223145, 3.791900157928467, -21.548139572143555, -10.047929763793945, 11.217585563659668, 1.9245936870574951, -1.9957404136657715]"
datasources\LDC_male\wav\1HP1s1090.wav,happy,may twentieth,conversation,male,"[-462.9618225097656, 142.79751586914062, -43.023658752441406, 46.95183181762695, 16.671106338500977, 1.7739273309707642, 42.38383102416992, -1.0804723501205444, 4.254189968109131, 17.66263198852539, 1.6182900667190552, 20.382524490356445, 10.664497375488281, 3.2982730865478516, 7.467543125152588, -14.60838794708252, -3.617100477218628, 9.287833213806152, -1.2647391557693481, -0.10917886346578598]"
datasources\LDC_male\wav\1HP1s1091.wav,happy,may twentieth,conversation,male,"[-380.85260009765625, 131.78309631347656, -39.11335372924805, 48.35151672363281, 20.037681579589844, -8.927379608154297, 32.91182327270508, 4.921360492706299, 1.0499444007873535, 9.766082763671875, 0.6119539737701416, 21.02338981628418, 10.212695121765137, -4.668886184692383, 2.054011821746826, -11.712028503417969, -5.1522064208984375, 5.8245134353637695, -4.002182483673096, -1.720473289489746]"
datasources\LDC_male\wav\1HP1s1100.wav,happy,nine hundred twelve,conversation,male,"[-459.5367126464844, 162.88694763183594, -36.26976013183594, 50.17964172363281, 13.408002853393555, -7.007357597351074, 29.67099380493164, -13.6138277053833, 1.0744293928146362, 24.220396041870117, 12.446447372436523, 24.926715850830078, 3.339630365371704, -6.54189395904541, 1.6213605403900146, -12.351325035095215, 4.652258396148682, 7.34300422668457, -11.408944129943848, -2.8879849910736084]"
datasources\LDC_male\wav\1HP1s1101.wav,happy,nine hundred twelve,conversation,male,"[-447.7070007324219, 155.78421020507812, -32.87091064453125, 49.094139099121094, 16.665525436401367, -8.058650970458984, 23.045677185058594, -11.445769309997559, 6.213256359100342, 27.889223098754883, 16.53754997253418, 23.203020095825195, -3.1714625358581543, -11.837252616882324, 1.0149102210998535, -6.710175037384033, 8.098052024841309, 1.3211690187454224, -15.785239219665527, 2.600288152694702]"
datasources\LDC_male\wav\1HP1s1110.wav,happy,one thousand one,conversation,male,"[-448.785888671875, 173.51145935058594, -15.793505668640137, 58.78824996948242, 7.48429012298584, -19.805662155151367, 23.77765655517578, -2.2581520080566406, 16.970537185668945, 25.53476905822754, -1.0233423709869385, 8.70389461517334, -7.792473316192627, -5.9984869956970215, 11.059101104736328, -14.040780067443848, -6.781489372253418, 8.477025032043457, -3.487663507461548, -2.1459152698516846]"
datasources\LDC_male\wav\1HP1s1111.wav,happy,one thousand one,conversation,male,"[-418.1138000488281, 140.62625122070312, -3.085038900375366, 41.45884323120117, 15.914815902709961, -0.9595761895179749, 21.994327545166016, -9.400465965270996, -0.25320208072662354, 24.559932708740234, 13.70892333984375, 13.298750877380371, -2.7860641479492188, -11.924248695373535, 0.9532861709594727, -5.751947402954102, -3.7555863857269287, 0.8953505158424377, -8.865497589111328, -5.645532608032227]"
datasources\LDC_male\wav\1HP1s1120.wav,happy,september first,conversation,male,"[-359.0264587402344, 132.17718505859375, -58.71793746948242, 60.641510009765625, 9.10589599609375, -18.889244079589844, 29.42963409423828, -12.52704906463623, 13.06302547454834, 32.21442413330078, 0.9651838541030884, 11.75655460357666, -7.359172821044922, -9.97164249420166, 10.82829761505127, -5.615815162658691, 0.9073629975318909, -1.063881754875183, -11.514374732971191, 6.003249168395996]"
datasources\LDC_male\wav\1HP1s1121.wav,happy,september first,conversation,male,"[-340.9283752441406, 122.56047821044922, -51.6160774230957, 47.553592681884766, 8.07151985168457, -20.672670364379883, 21.065767288208008, -11.43746280670166, 5.026487827301025, 22.474424362182617, 1.2660799026489258, 17.6400089263916, 7.95925235748291, -5.9220871925354, -2.5781428813934326, -13.837419509887695, 1.950339674949646, 5.868027210235596, -11.470419883728027, -1.5261154174804688]"
datasources\LDC_male\wav\1HP1s1122.wav,happy,september first,conversation,male,"[-396.2735290527344, 128.31361389160156, -51.02394485473633, 45.81380844116211, 7.370221138000488, -22.271772384643555, 20.360172271728516, -10.06978702545166, 2.716172218322754, 13.515609741210938, -10.674897193908691, 9.542048454284668, 9.102612495422363, 4.878264904022217, 9.864493370056152, -13.922209739685059, -9.466169357299805, 1.6631782054901123, -3.5526018142700195, 5.10866117477417]"
datasources\LDC_male\wav\1HP1s1123.wav,happy,september first,conversation,male,"[-469.52978515625, 145.9939727783203, -57.77522277832031, 49.058258056640625, 15.964618682861328, -14.559904098510742, 26.871755599975586, -6.385654926300049, 9.367398262023926, 24.96397590637207, 5.348104476928711, 22.05765724182129, 8.386544227600098, -4.495920181274414, -1.652672290802002, -15.539213180541992, 2.3846042156219482, 7.650732517242432, -7.765467643737793, -0.13754315674304962]"
datasources\LDC_male\wav\1HP1s1130.wav,happy,six thousand five,conversation,male,"[-387.69287109375, 127.28089141845703, -51.443878173828125, 47.453128814697266, 11.782036781311035, -20.606725692749023, 21.544696807861328, -4.915832042694092, 7.3704352378845215, 22.41097640991211, 7.008193016052246, 19.448402404785156, 0.9401137232780457, -10.544395446777344, -0.2629409730434418, -10.58680248260498, 2.2191433906555176, 5.31769323348999, -8.318135261535645, 1.5554726123809814]"
datasources\LDC_male\wav\1HP1s1140.wav,happy,two thousand eight,conversation,male,"[-438.4519958496094, 145.04383850097656, -49.89796829223633, 48.115943908691406, 12.959672927856445, -8.537203788757324, 37.07038116455078, -2.946068286895752, 5.242764472961426, 21.786842346191406, 5.543215274810791, 23.568336486816406, 7.7401227951049805, -8.57557201385498, -1.8688898086547852, -13.09154987335205, 0.9917231202125549, 6.397298336029053, -9.043584823608398, -2.117058038711548]"
datasources\LDC_male\wav\1HP1s1141.wav,happy,two thousand eight,conversation,male,"[-343.56085205078125, 142.82083129882812, -71.61568450927734, 44.646297454833984, 13.3005952835083, -16.33522605895996, 33.58535385131836, -5.081138610839844, -4.63554573059082, 5.4436821937561035, -7.502988815307617, 19.392009735107422, 8.4685697555542, -3.8227407932281494, 1.6708728075027466, -17.314857482910156, -2.871532440185547, 6.693266868591309, -8.120854377746582, 0.015175668522715569]"
datasources\LDC_male\wav\1HP1s1142.wav,happy,two thousand eight,conversation,male,"[-497.8135070800781, 131.594970703125, -25.38995933532715, 48.55109405517578, 15.159502029418945, -3.506937026977539, 33.60618209838867, 2.941218137741089, 11.912580490112305, 24.366960525512695, 5.404670715332031, 9.15341854095459, -8.958313941955566, -8.326615333557129, 10.486632347106934, -6.618586540222168, -7.003722667694092, -3.231707811355591, -8.28867244720459, 1.7949211597442627]"
datasources\LDC_male\wav\1NT1s0170.wav,neutral,one hundred twelve,conversation,male,"[-536.6671752929688, 132.28024291992188, -19.64448356628418, 42.0129280090332, 14.94329833984375, -2.6730732917785645, 27.056947708129883, -2.591331958770752, 5.6975297927856445, 21.73320198059082, 9.947030067443848, 17.00088119506836, 0.1818356066942215, -7.33608341217041, 7.1375932693481445, -1.305746078491211, 0.7339059114456177, 1.578268051147461, -4.646605014801025, 4.912631988525391]"
datasources\LDC_male\wav\1NT1s0171.wav,neutral,one hundred twelve,conversation,male,"[-551.8033447265625, 134.59234619140625, -15.06277084350586, 45.698829650878906, 20.26246452331543, -3.220881462097168, 26.260116577148438, 0.5451020002365112, 5.334925174713135, 23.50739097595215, 11.901263236999512, 12.560256958007812, -1.6313797235488892, -5.836511611938477, 7.310756206512451, -1.2281659841537476, -0.5050624012947083, 0.7750539779663086, -4.636093616485596, 3.635498046875]"
datasources\LDC_male\wav\1NT1s0370.wav,neutral,october third,conversation,male,"[-531.0079956054688, 139.86080932617188, -8.223042488098145, 41.9334831237793, 15.276039123535156, -3.6318178176879883, 24.355491638183594, 2.140824794769287, 10.714341163635254, 26.489543914794922, 16.811222076416016, 16.279499053955078, -4.459666728973389, -8.743874549865723, 5.264771461486816, -2.8200199604034424, 0.5530303716659546, 0.18355342745780945, -5.938962459564209, 5.726984977722168]"
datasources\LDC_male\wav\1NT1s0390.wav,neutral,six hundred three,conversation,male,"[-511.6003112792969, 131.75689697265625, -37.522159576416016, 48.1732177734375, 13.467634201049805, -6.326740741729736, 34.70454406738281, 4.799514293670654, 19.29612922668457, 29.971712112426758, 4.8539509773254395, 11.908788681030273, -4.915125370025635, -6.389952659606934, 14.287321090698242, -2.5421555042266846, -5.1628804206848145, 0.2276144176721573, -1.2292776107788086, 7.239448547363281]"
