Emotion: anxiety, Statement: eight hundred eight, Gender: male, Situation: conversation, Color: (73, 205, 46)
Emotion: neutral, Statement: one thousand ten, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventh, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: april seventh, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: august thirteenth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: eight hundred three, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: february, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: five hundred four, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four hundred five, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: four thousand five, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: fourteen hundred, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: nine thousand twelve, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: november ninth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred ten, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: one hundred ten, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september tenth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: september tenth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: six thousand six, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: ten thousand four, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three hundred two, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: three thousand two, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two hundred twelve, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: two thousand one, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: june twenty-sixth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: march twenty-fourth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: may twenty-fifth, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: seventy-one, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: neutral, Statement: thirty-seven, Gender: male, Situation: tete a tete, Color: (0, 0, 0)
Emotion: panic, Statement: two thousand five, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: june thirtieth, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: june thirtieth, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: august fourteenth, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: four hundred ten, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: four hundred ten, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: nine thousand five, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: nine thousand five, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: one thousand three, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: one thousand three, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: september sixth, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: september sixth, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: six thousand one, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: three hundred ten, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: fifty-seven, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: fifty-seven, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: may twenty-first, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: panic, Statement: may twenty-first, Gender: male, Situation: conversation, Color: (73, 233, 49)
Emotion: pride, Statement: eight thousand five, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: ten thousand ten, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: february, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: february, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: february, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: five thousand one, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: five thousand one, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: fourteen hundred, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: october fifth, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: six hundred five, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: six hundred five, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: two hundred eight, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: two hundred eight, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: one hundred one, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: pride, Statement: march twenty-fifth, Gender: male, Situation: conversation, Color: (209, 201, 216)
Emotion: passive, Statement: eight thousand six, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: thirteen hundred, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: april nineteenth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two hundred ten, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two hundred ten, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: eight hundred six, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: ten thousand eight, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: may twentieth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one thousand one, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: september ninth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: six thousand nine, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand nine, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: two thousand twelve, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one hundred one, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one hundred one, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: august seventh, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: december third, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: five thousand eight, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four hundred two, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: four thousand two, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: july sixteenth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine hundred ten, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: nine thousand ten, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: november first, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: october fourth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: october fourth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: one hundred nine, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: six hundred nine, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: three hundred three, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: three thousand three, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: forty-seven, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: forty-seven, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: june twenty-fourth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: march twenty-fifth, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: passive, Statement: seventy-four, Gender: male, Situation: conversation, Color: (110, 95, 81)
Emotion: shame, Statement: five thousand ten, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: five thousand ten, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: two hundred four, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: two hundred four, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: two hundred four, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: july eighteenth, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: july eighteenth, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: july eighteenth, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: nine hundred eight, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: nine hundred eight, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: one hundred ten, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: one hundred ten, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: ten thousand twelve, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: ten thousand twelve, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: october fourth, Gender: male, Situation: conversation, Color: (84, 129, 55)
Emotion: shame, Statement: eight thousand nine, Gender: male, Situation: conversation, Color: (84, 129, 55)
