Emotion: neutral, Estimated Intensity: 0.95, RGB: (30, 40, 30), Size: 19.48987603187561
Emotion: fearful, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 19.3202406167984
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.97889816761017
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.995096921920776
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.993962049484253
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.947094917297363
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 20.0
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.99488353729248
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.96450901031494
Emotion: disgust, Estimated Intensity: 0.87, RGB: (0, 112, 192), Size: 18.697962164878845
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.935656189918518
Emotion: disgust, Estimated Intensity: 0.61, RGB: (0, 112, 192), Size: 16.13269567489624
Emotion: disgust, Estimated Intensity: 0.97, RGB: (0, 112, 192), Size: 19.703486561775208
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.9316543340683
Emotion: disgust, Estimated Intensity: 0.54, RGB: (0, 112, 192), Size: 15.424113273620605
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999669790267944
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.998490810394287
Emotion: surprised, Estimated Intensity: 0.91, RGB: (180, 20, 0), Size: 19.146553874015808
Emotion: surprised, Estimated Intensity: 0.96, RGB: (180, 20, 0), Size: 19.594672918319702
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.681901931762695
Emotion: surprised, Estimated Intensity: 0.57, RGB: (180, 20, 0), Size: 15.667431354522705
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.989736080169678
Emotion: surprised, Estimated Intensity: 0.93, RGB: (180, 20, 0), Size: 19.320542216300964
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.741504192352295
Emotion: surprised, Estimated Intensity: 0.93, RGB: (180, 20, 0), Size: 19.27627921104431
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.943470358848572
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.997583031654358
Emotion: neutral, Estimated Intensity: 0.94, RGB: (30, 40, 30), Size: 19.428372979164124
Emotion: neutral, Estimated Intensity: 0.76, RGB: (30, 40, 30), Size: 17.571857571601868
Emotion: calm, Estimated Intensity: 0.91, RGB: (40, 255, 255), Size: 19.097148776054382
Emotion: calm, Estimated Intensity: 0.83, RGB: (40, 255, 255), Size: 18.279179334640503
Emotion: calm, Estimated Intensity: 0.96, RGB: (40, 255, 255), Size: 19.55625832080841
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.89640176296234
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.97747004032135
Emotion: calm, Estimated Intensity: 0.97, RGB: (40, 255, 255), Size: 19.652830362319946
Emotion: calm, Estimated Intensity: 0.93, RGB: (40, 255, 255), Size: 19.340917468070984
Emotion: calm, Estimated Intensity: 0.97, RGB: (40, 255, 255), Size: 19.664775729179382
Emotion: happy, Estimated Intensity: 0.97, RGB: (210, 255, 10), Size: 19.666874408721924
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.89480972290039
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99651789665222
Emotion: happy, Estimated Intensity: 0.87, RGB: (210, 255, 10), Size: 18.720138669013977
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.996989965438843
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.979698061943054
Emotion: happy, Estimated Intensity: 0.98, RGB: (210, 255, 10), Size: 19.788493514060974
Emotion: happy, Estimated Intensity: 0.97, RGB: (210, 255, 10), Size: 19.668946862220764
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.976689219474792
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.881682991981506
Emotion: sad, Estimated Intensity: 0.95, RGB: (40, 0, 80), Size: 19.4551819562912
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.792211651802063
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999953508377075
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99975562095642
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.982417821884155
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.998143315315247
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.997876286506653
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.998955726623535
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.80491042137146
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.984312653541565
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.764094352722168
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.981836676597595
Emotion: angry, Estimated Intensity: 0.97, RGB: (255, 0, 0), Size: 19.71507966518402
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.78152573108673
Emotion: fearful, Estimated Intensity: 0.89, RGB: (127, 127, 127), Size: 18.940589427947998
Emotion: fearful, Estimated Intensity: 0.88, RGB: (127, 127, 127), Size: 18.82226288318634
Emotion: fearful, Estimated Intensity: 0.59, RGB: (127, 127, 127), Size: 15.937026143074036
Emotion: fearful, Estimated Intensity: 0.55, RGB: (127, 127, 127), Size: 15.494279861450195
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.979618787765503
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.91795837879181
Emotion: fearful, Estimated Intensity: 0.59, RGB: (127, 127, 127), Size: 15.919545888900757
Emotion: fearful, Estimated Intensity: 0.90, RGB: (127, 127, 127), Size: 18.994441032409668
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.997212290763855
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.995794892311096
Emotion: disgust, Estimated Intensity: 0.88, RGB: (0, 112, 192), Size: 18.84635090827942
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.980852603912354
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.969130754470825
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999125003814697
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.986076951026917
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.987773299217224
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.682392477989197
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.690129160881042
Emotion: surprised, Estimated Intensity: 0.83, RGB: (180, 20, 0), Size: 18.257806301116943
Emotion: surprised, Estimated Intensity: 0.96, RGB: (180, 20, 0), Size: 19.571520686149597
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.95530068874359
Emotion: surprised, Estimated Intensity: 0.94, RGB: (180, 20, 0), Size: 19.442126750946045
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.953238368034363
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.965069890022278
Emotion: neutral, Estimated Intensity: 0.60, RGB: (30, 40, 30), Size: 16.005216240882874
Emotion: neutral, Estimated Intensity: 0.58, RGB: (30, 40, 30), Size: 15.754566192626953
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.928098917007446
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 19.73139464855194
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.89823877811432
Emotion: calm, Estimated Intensity: 0.96, RGB: (40, 255, 255), Size: 19.618619680404663
Emotion: calm, Estimated Intensity: 0.93, RGB: (40, 255, 255), Size: 19.270755648612976
Emotion: calm, Estimated Intensity: 0.79, RGB: (40, 255, 255), Size: 17.92465090751648
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.87912952899933
Emotion: calm, Estimated Intensity: 0.74, RGB: (40, 255, 255), Size: 17.40260660648346
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.961127638816833
Emotion: calm, Estimated Intensity: 0.74, RGB: (40, 255, 255), Size: 17.372261881828308
Emotion: happy, Estimated Intensity: 0.94, RGB: (210, 255, 10), Size: 19.366567730903625
Emotion: happy, Estimated Intensity: 0.98, RGB: (210, 255, 10), Size: 19.793779253959656
Emotion: happy, Estimated Intensity: 0.93, RGB: (210, 255, 10), Size: 19.3130224943161
Emotion: happy, Estimated Intensity: 0.95, RGB: (210, 255, 10), Size: 19.546757340431213
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.98964548110962
Emotion: happy, Estimated Intensity: 0.96, RGB: (210, 255, 10), Size: 19.615082144737244
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.976375102996826
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.993409514427185
Emotion: sad, Estimated Intensity: 0.95, RGB: (40, 0, 80), Size: 19.523154497146606
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.97111201286316
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99839425086975
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.996984004974365
Emotion: sad, Estimated Intensity: 0.60, RGB: (40, 0, 80), Size: 16.029528975486755
Emotion: sad, Estimated Intensity: 0.95, RGB: (40, 0, 80), Size: 19.46306824684143
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.966347813606262
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.964219331741333
Emotion: angry, Estimated Intensity: 0.68, RGB: (255, 0, 0), Size: 16.770765781402588
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.85989212989807
Emotion: angry, Estimated Intensity: 0.94, RGB: (255, 0, 0), Size: 19.388405680656433
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.993661046028137
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.994468092918396
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.988073110580444
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.996954202651978
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.986467957496643
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.970797896385193
Emotion: fearful, Estimated Intensity: 0.86, RGB: (127, 127, 127), Size: 18.615440726280212
Emotion: fearful, Estimated Intensity: 0.94, RGB: (127, 127, 127), Size: 19.412060379981995
Emotion: fearful, Estimated Intensity: 0.93, RGB: (127, 127, 127), Size: 19.31153178215027
Emotion: fearful, Estimated Intensity: 0.98, RGB: (127, 127, 127), Size: 19.769863486289978
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.96088147163391
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.998847246170044
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.955071210861206
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.916653037071228
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.99960422515869
Emotion: disgust, Estimated Intensity: 0.95, RGB: (0, 112, 192), Size: 19.48020339012146
Emotion: disgust, Estimated Intensity: 0.95, RGB: (0, 112, 192), Size: 19.465713500976562
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999595880508423
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.99901294708252
Emotion: disgust, Estimated Intensity: 0.94, RGB: (0, 112, 192), Size: 19.39013361930847
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.997360110282898
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.999632835388184
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.999762773513794
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.999890327453613
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.99958634376526
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.999327659606934
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.973056316375732
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.99729096889496
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.95076358318329
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.925683736801147
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.999505281448364
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.991119503974915
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.94661033153534
Emotion: calm, Estimated Intensity: 0.65, RGB: (40, 255, 255), Size: 16.525961756706238
Emotion: calm, Estimated Intensity: 0.73, RGB: (40, 255, 255), Size: 17.32675313949585
Emotion: calm, Estimated Intensity: 0.64, RGB: (40, 255, 255), Size: 16.422129273414612
Emotion: calm, Estimated Intensity: 0.88, RGB: (40, 255, 255), Size: 18.790746927261353
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.928271174430847
Emotion: calm, Estimated Intensity: 0.83, RGB: (40, 255, 255), Size: 18.291991353034973
Emotion: calm, Estimated Intensity: 0.96, RGB: (40, 255, 255), Size: 19.64381754398346
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.97146427631378
Emotion: happy, Estimated Intensity: 0.37, RGB: (210, 255, 10), Size: 13.709683120250702
Emotion: happy, Estimated Intensity: 0.88, RGB: (210, 255, 10), Size: 18.84159207344055
Emotion: happy, Estimated Intensity: 0.92, RGB: (210, 255, 10), Size: 19.242640733718872
Emotion: happy, Estimated Intensity: 0.91, RGB: (210, 255, 10), Size: 19.120893478393555
Emotion: happy, Estimated Intensity: 0.79, RGB: (210, 255, 10), Size: 17.89256751537323
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.870868921279907
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.972169399261475
Emotion: happy, Estimated Intensity: 0.97, RGB: (210, 255, 10), Size: 19.701775312423706
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99613344669342
Emotion: sad, Estimated Intensity: 0.93, RGB: (40, 0, 80), Size: 19.334810376167297
Emotion: sad, Estimated Intensity: 0.96, RGB: (40, 0, 80), Size: 19.60595726966858
Emotion: sad, Estimated Intensity: 0.43, RGB: (40, 0, 80), Size: 14.318090677261353
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.998859167099
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.87091302871704
Emotion: sad, Estimated Intensity: 0.98, RGB: (40, 0, 80), Size: 19.76551055908203
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.981679916381836
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.94148850440979
Emotion: angry, Estimated Intensity: 0.98, RGB: (255, 0, 0), Size: 19.750391840934753
Emotion: angry, Estimated Intensity: 0.88, RGB: (255, 0, 0), Size: 18.8211727142334
Emotion: angry, Estimated Intensity: 0.91, RGB: (255, 0, 0), Size: 19.088897705078125
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.997963309288025
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.997804760932922
Emotion: angry, Estimated Intensity: 0.95, RGB: (255, 0, 0), Size: 19.517725110054016
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99051868915558
Emotion: fearful, Estimated Intensity: 0.57, RGB: (127, 127, 127), Size: 15.666701197624207
Emotion: fearful, Estimated Intensity: 0.79, RGB: (127, 127, 127), Size: 17.919113039970398
Emotion: fearful, Estimated Intensity: 0.63, RGB: (127, 127, 127), Size: 16.29501163959503
Emotion: fearful, Estimated Intensity: 0.42, RGB: (127, 127, 127), Size: 14.218429923057556
Emotion: fearful, Estimated Intensity: 0.80, RGB: (127, 127, 127), Size: 17.952367663383484
Emotion: fearful, Estimated Intensity: 0.79, RGB: (127, 127, 127), Size: 17.919529676437378
Emotion: fearful, Estimated Intensity: 0.92, RGB: (127, 127, 127), Size: 19.20850396156311
Emotion: fearful, Estimated Intensity: 0.63, RGB: (127, 127, 127), Size: 16.27173900604248
Emotion: disgust, Estimated Intensity: 0.94, RGB: (0, 112, 192), Size: 19.449532628059387
Emotion: disgust, Estimated Intensity: 0.54, RGB: (0, 112, 192), Size: 15.42803704738617
Emotion: disgust, Estimated Intensity: 0.93, RGB: (0, 112, 192), Size: 19.256681203842163
Emotion: disgust, Estimated Intensity: 0.87, RGB: (0, 112, 192), Size: 18.70068073272705
Emotion: disgust, Estimated Intensity: 0.98, RGB: (0, 112, 192), Size: 19.831424355506897
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.924777150154114
Emotion: disgust, Estimated Intensity: 0.92, RGB: (0, 112, 192), Size: 19.238417744636536
Emotion: disgust, Estimated Intensity: 0.93, RGB: (0, 112, 192), Size: 19.339104890823364
Emotion: surprised, Estimated Intensity: 0.83, RGB: (180, 20, 0), Size: 18.292260766029358
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.773834943771362
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.919323325157166
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.88263964653015
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.866666197776794
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.992165565490723
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.789841771125793
Emotion: surprised, Estimated Intensity: 0.98, RGB: (180, 20, 0), Size: 19.83347713947296
Emotion: neutral, Estimated Intensity: 0.94, RGB: (30, 40, 30), Size: 19.389209747314453
Emotion: neutral, Estimated Intensity: 0.99, RGB: (30, 40, 30), Size: 19.92312252521515
Emotion: neutral, Estimated Intensity: 0.97, RGB: (30, 40, 30), Size: 19.662559628486633
Emotion: neutral, Estimated Intensity: 1.00, RGB: (30, 40, 30), Size: 19.963114857673645
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.917763471603394
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.989688396453857
Emotion: calm, Estimated Intensity: 0.99, RGB: (40, 255, 255), Size: 19.931333661079407
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.992030262947083
Emotion: calm, Estimated Intensity: 0.40, RGB: (40, 255, 255), Size: 13.994083106517792
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.997207522392273
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.999687671661377
Emotion: calm, Estimated Intensity: 1.00, RGB: (40, 255, 255), Size: 19.998132586479187
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.932698607444763
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.991748929023743
Emotion: happy, Estimated Intensity: 0.99, RGB: (210, 255, 10), Size: 19.912025928497314
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99761402606964
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99988079071045
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.9982351064682
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.99994397163391
Emotion: happy, Estimated Intensity: 1.00, RGB: (210, 255, 10), Size: 19.986373782157898
Emotion: sad, Estimated Intensity: 0.52, RGB: (40, 0, 80), Size: 15.239884853363037
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99703347682953
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.99703347682953
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.982683658599854
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999958276748657
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.867206811904907
Emotion: sad, Estimated Intensity: 1.00, RGB: (40, 0, 80), Size: 19.999995231628418
Emotion: sad, Estimated Intensity: 0.99, RGB: (40, 0, 80), Size: 19.94486391544342
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99995231628418
Emotion: angry, Estimated Intensity: 0.99, RGB: (255, 0, 0), Size: 19.940980672836304
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.998433589935303
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.981245398521423
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999998807907104
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.99651312828064
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.965850114822388
Emotion: angry, Estimated Intensity: 1.00, RGB: (255, 0, 0), Size: 19.999996423721313
Emotion: fearful, Estimated Intensity: 0.97, RGB: (127, 127, 127), Size: 19.6931129693985
Emotion: fearful, Estimated Intensity: 0.99, RGB: (127, 127, 127), Size: 19.90216374397278
Emotion: fearful, Estimated Intensity: 0.90, RGB: (127, 127, 127), Size: 19.002715349197388
Emotion: fearful, Estimated Intensity: 0.96, RGB: (127, 127, 127), Size: 19.56131160259247
Emotion: fearful, Estimated Intensity: 0.88, RGB: (127, 127, 127), Size: 18.77022385597229
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.99703586101532
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.999639987945557
Emotion: fearful, Estimated Intensity: 1.00, RGB: (127, 127, 127), Size: 19.999547004699707
Emotion: disgust, Estimated Intensity: 0.99, RGB: (0, 112, 192), Size: 19.856213927268982
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.972822666168213
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999256134033203
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.994858503341675
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 20.0
Emotion: disgust, Estimated Intensity: 1.00, RGB: (0, 112, 192), Size: 19.999682903289795
Emotion: disgust, Estimated Intensity: 0.95, RGB: (0, 112, 192), Size: 19.53908860683441
Emotion: disgust, Estimated Intensity: 0.98, RGB: (0, 112, 192), Size: 19.811576008796692
Emotion: surprised, Estimated Intensity: 0.65, RGB: (180, 20, 0), Size: 16.475161910057068
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.87703025341034
Emotion: surprised, Estimated Intensity: 0.99, RGB: (180, 20, 0), Size: 19.853844046592712
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.97140884399414
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.992488026618958
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.96334671974182
Emotion: surprised, Estimated Intensity: 1.00, RGB: (180, 20, 0), Size: 19.998762607574463
Emotion: surprised, Estimated Intensity: 0.97, RGB: (180, 20, 0), Size: 19.680911898612976
